,394.82,419.632,470.587,483.663,494.417,522.006,556.364,675.851,680.352,quality_Medium
1865,71.5611,83.7044,92.3907,93.083,93.9547,94.5965,95.3174,93.4076,93.4111,0
1866,91.4724,99.1047,101.193,101.255,101.182,101.319,101.178,100.015,100.236,1
1867,82.6899,92.1347,98.4853,98.4102,99.7082,99.5797,100.165,100.258,100.324,0
1868,80.5692,92.46,98.6729,99.2341,100.984,100.085,100.722,100.591,100.428,0
1869,83.3915,92.3109,96.1828,96.5717,96.9038,97.2815,97.3422,96.7293,96.7426,0
1870,104.665,104.107,103.112,102.678,102.386,102.324,102.601,102.251,102.417,0
1871,81.2628,93.3558,100.026,101.327,101.003,101.576,101.475,101.748,101.564,0
1872,86.9207,94.9872,99.1931,99.8409,98.9881,99.0553,98.7887,98.8195,98.9989,0
1873,95.0464,96.9164,98.742,99.3959,98.8823,99.1325,99.3716,98.8046,98.785,0
1874,85.5162,93.6736,98.5909,99.9488,99.6692,100.452,100.666,99.8239,99.9016,0
1875,77.8482,90.5774,98.183,98.8061,99.5725,100.909,101.481,100.805,100.611,0
1876,88.854,96.245,99.8711,99.9334,100.595,101.242,102.237,100.977,100.497,0
1877,84.4996,93.3179,98.988,99.9069,100.558,100.473,100.576,100.825,100.824,0
1878,78.4926,88.744,94.5615,95.6846,95.955,96.1975,96.53,96.7375,96.6751,0
1879,77.388,88.3961,93.7224,95.7984,95.6393,95.7389,96.3008,97.4361,97.3986,0
1880,87.5782,94.1019,99.3152,100.286,100.536,101.328,101.397,101.234,101.038,0
1881,78.4184,92.7473,101.392,101.736,102.541,102.052,102.106,101.88,101.737,1
1882,68.4565,84.6405,96.3735,98.2987,99.5643,100.213,101.857,100.977,100.875,0
1883,68.7061,86.4485,96.8507,98.5413,100.394,100.192,101.308,100.466,100.49,0
1884,72.3922,89.1056,99.2066,100.258,101.82,102.189,102.685,103.045,102.998,0
1885,93.6105,99.3836,102.628,102.299,102.367,102.443,102.163,103.339,103.214,0
1886,73.5701,86.2583,94.1932,95.5287,96.2094,96.8204,97.3861,97.5341,97.3525,0
1887,92.7039,94.2067,95.8635,95.5582,96.1898,95.3591,95.3695,95.1985,95.08,0
1888,96.1956,98.0043,99.2797,99.5214,99.8488,99.0415,98.9269,99.1057,99.6697,0
1889,92.1271,98.5186,102.329,102.177,102.219,102.144,102.143,102.292,102.243,0
1890,75.6008,90.6629,100.464,99.696,100.559,101.145,102.031,101.978,101.939,0
1891,101.882,101.601,101.268,101.43,101.506,101.9,101.822,101.376,101.372,0
1892,99.1786,100.543,101.059,101.346,101.449,102.037,101.586,101.045,100.886,0
1893,67.8342,87.6787,101.284,99.7694,100.444,101.645,100.869,101.184,100.983,0
1894,78.036,91.3985,101.028,100.696,102.562,103.715,103.016,103.485,103.127,0
1895,97.1473,100.039,101.797,102.896,101.77,101.863,101.797,101.958,101.673,0
1896,87.96,96.9428,101.124,102.715,102.056,102.106,101.902,102.516,102.812,0
1897,84.9639,92.8859,99.0506,98.9445,99.4153,99.6627,100.08,100.197,100.048,0
1898,70.1546,83.9438,93.6107,95.2582,95.8812,96.9134,97.1928,98.6099,98.3772,0
1899,81.3982,90.9715,94.5223,95.8295,96.0741,96.667,96.3648,97.2672,96.9901,0
1900,77.5338,90.1164,97.841,99.0659,99.6925,100.008,101.786,100.96,101.134,0
1901,83.8802,93.3455,98.2081,98.8999,99.4644,99.4617,102.029,99.9518,100.398,0
1902,81.3108,91.8279,98.1195,99.1555,99.962,100.285,100.446,100.778,100.756,0
1903,73.2531,86.734,95.3788,97.1333,99.2244,99.1673,99.6985,100.465,100.184,0
1904,94.2994,97.7533,98.6091,98.3661,101.387,98.3058,98.6063,99.7061,98.7992,0
1905,81.6677,91.5498,97.2589,97.6922,101.022,98.6939,99.1102,100.153,99.0504,0
1906,72.2654,85.6132,93.6639,94.611,95.1047,95.7864,95.6508,95.9191,95.9026,0
1907,88.5356,95.0624,99.5526,99.4418,99.228,99.9359,99.7158,100.118,100.092,0
1908,95.5349,97.6477,98.6436,98.6238,99.1997,98.6412,98.4599,98.6341,98.6025,0
1909,100.674,102.02,101.737,102.085,102.208,101.531,101.328,101.53,101.513,0
1910,94.8714,99.0147,100.754,101.484,101.662,101.157,101.184,101.261,101.414,0
1911,97.0302,100.871,101.654,102.28,102.26,101.599,101.754,101.447,101.748,0
1912,91.5989,92.8816,93.9444,94.3095,93.9913,93.6719,94.0669,95.1306,94.9279,0
1913,99.2818,101.122,100.59,100.897,100.246,99.9683,100.431,101.897,101.344,0
1914,78.3956,86.505,91.258,91.8835,92.1067,93.0589,92.6815,92.3212,92.4867,0
1915,100.636,101.065,100.793,100.805,100.326,101.039,100.365,100.074,100.167,0
1916,79.8654,90.4908,98.3863,98.5193,98.9645,100.87,99.9343,100.574,100.437,0
1917,95.6782,97.9644,100.81,99.8937,99.0969,103.118,99.3335,100.492,100.549,0
1918,91.544,95.3152,97.9814,98.5097,99.3906,99.3595,99.5285,99.7578,99.6514,0
1919,81.0976,92.8627,98.6123,99.6152,100.654,100.45,100.689,101.165,101.181,0
1920,74.8131,87.4586,95.389,96.3864,97.165,98.2014,98.185,98.4676,98.4627,0
1921,94.5709,96.9767,99.4756,99.7389,99.4828,99.9124,99.7234,99.6052,99.4955,0
1922,98.8708,100.276,100.827,101.161,100.868,100.83,100.654,100.741,100.796,0
1923,97.1111,99.1434,99.7367,100.077,101.094,99.9414,99.8848,99.8084,99.9257,0
1924,96.1462,98.984,99.3723,99.471,99.1715,99.1114,98.865,98.7089,98.7,0
1925,86.7471,94.3154,97.2164,97.8815,97.3424,97.9028,98.7692,98.3082,98.3718,0
1926,98.297,99.9932,100.997,101.044,101.122,101.039,101.086,101.176,101.15,0
1927,86.1943,92.4172,96.9061,97.3717,97.6082,97.7759,99.4434,98.5262,98.5138,0
1928,101.969,102.312,102.296,102.2,101.954,101.93,101.914,101.85,101.693,0
1929,97.1249,99.9822,101.29,100.782,100.367,101.381,100.628,100.568,100.539,0
1930,100.142,100.225,100.381,100.212,99.3435,100.665,99.9289,100.37,101.422,0
1931,102.267,102.517,102.667,103.566,102.22,102.378,102.37,102.367,102.252,0
1932,95.5968,98.0515,100.233,101.092,100.511,100.142,99.9633,100.417,100.202,0
1933,89.8037,93.128,96.0719,96.0601,96.5082,98.352,96.7533,96.8327,96.7241,0
1934,98.2698,98.0471,99.6375,99.4937,100.105,101.522,100.322,99.4914,99.3687,0
1935,99.0213,101.063,101.63,101.633,101.547,102.397,101.252,101.299,101.341,0
1936,83.6637,93.9581,98.927,99.852,101.209,101.192,100.582,101.032,101.089,0
1937,93.4001,96.5067,98.8033,97.9284,97.9984,98.7831,98.7465,98.6013,98.508,0
1938,93.1893,99.4825,102.167,101.519,101.546,102.201,102.103,102.27,102.23,0
1939,80.7166,86.0471,88.1962,88.5087,88.4526,88.4861,90.549,88.3593,88.3614,0
1940,89.1043,95.6105,98.3387,99.0447,99.1403,99.3123,101.78,100.074,100.014,0
1941,91.6896,96.9562,99.4631,99.8706,99.6925,100.032,99.9634,100.227,100.104,0
1942,92.5069,97.3144,99.7799,100.391,99.7884,100.379,99.9867,100.229,100.063,0
1943,89.8373,96.6459,100.096,100.452,100.644,100.659,100.774,101.23,101.27,0
1944,90.5799,97.1186,99.8995,100.216,100.294,100.324,100.363,100.91,100.924,0
1945,97.9231,98.6684,99.4877,99.8823,99.4872,99.6317,99.6765,100.456,100.134,0
1946,94.831,97.7649,99.4057,99.7767,99.2188,99.5151,99.4921,99.7122,99.413,0
1947,96.1391,98.6663,100.054,100.916,100.527,100.424,100.386,100.736,100.675,0
1948,91.7896,98.4588,102.067,101.841,101.94,102.397,101.577,102.384,102.348,0
1949,95.0654,97.8979,101.636,101.403,101.493,101.922,100.9,101.976,101.967,0
1950,84.1727,94.1773,99.4573,100.206,101.972,101.443,101.402,101.437,101.439,0
1951,94.7751,98.8186,101.43,101.47,102.586,101.83,101.694,101.523,102.283,0
1952,100.159,101.33,101.646,101.829,102.648,101.558,101.629,101.579,101.524,0
1953,84.5917,92.8806,97.2258,98.0601,98.8091,98.4911,98.6242,98.4789,98.396,0
1954,78.1971,85.7019,88.8103,89.3214,89.4408,89.6788,89.7575,89.6444,89.5544,0
1955,80.8035,93.1038,98.818,99.9007,100.197,100.632,101.292,101.178,101.193,0
1956,93.0787,97.0341,98.5045,98.7838,98.7094,98.7639,98.802,98.7348,98.679,0
1957,98.1765,100.989,102.4,102.109,102.06,102.146,102.273,102.385,102.443,0
1958,95.4314,99.5987,101.14,101.182,101.316,101.378,101.374,101.232,101.219,0
1959,69.8394,87.6517,94.6151,95.4083,96.0294,96.4695,96.5583,96.9325,96.9192,0
1960,80.8333,86.1913,91.5965,92.1222,92.3608,92.6866,92.9599,92.3048,92.1957,0
1961,93.3926,96.6978,98.0974,98.206,98.2442,98.2477,98.1357,98.1251,98.1452,0
1962,85.1599,93.3622,97.8802,98.3881,98.7427,99.0495,99.0106,99.2157,99.266,0
1963,84.8903,85.7883,85.8376,85.831,85.7343,85.7641,85.8093,85.8228,85.9104,0
1964,95.544,101.679,104.445,104.64,104.902,104.884,104.979,105.263,105.308,0
1965,76.9353,94.4008,100.865,101.691,102.365,102.655,102.768,103.086,103.126,0
1966,67.1721,94.0963,103.722,104.297,104.83,104.658,104.658,104.866,104.945,1
1967,46.9885,80.3136,97.2906,98.5688,99.8573,100.02,100.243,100.532,100.496,0
1968,80.4855,95.601,99.0819,99.258,99.4204,99.2857,99.1608,99.187,99.1873,0
1969,79.3458,93.2034,97.8652,98.4901,98.9488,99.1921,99.1889,99.3106,99.2731,0
1970,69.051,76.4418,78.1314,78.0939,78.1848,78.2775,78.3163,78.1476,78.1723,0
1971,86.0023,100.12,104.006,104.536,104.873,105.014,104.994,105.222,105.174,0
1972,98.1511,102.098,102.417,102.446,102.482,102.38,102.302,102.54,102.496,0
1973,162.838,162.935,161.444,161.556,161.327,159.727,158.708,159.576,159.494,0
1974,123.616,149.807,157.448,158.672,159.373,158.532,157.875,159.368,159.284,0
1975,90.6248,134.716,154.379,157.295,159.574,159.647,159.533,161.486,161.436,0
1976,58.3979,81.8738,92.8154,94.2952,95.679,96.5046,97.0517,97.7026,97.7348,0
1977,58.3838,82.6655,92.6666,93.9589,95.4135,96.1543,96.3549,96.6858,96.7793,0
1978,69.9574,88.8044,97.4142,98.1839,98.8402,99.3649,99.5731,99.8434,99.8967,0
1979,99.9371,111.185,113.296,113.181,113.15,112.706,112.567,112.887,112.909,0
1980,100.27,107.923,110.043,110.342,110.548,110.371,110.385,110.617,110.607,0
1981,76.8304,98.9182,105.342,106.195,106.948,106.056,104.76,108.964,109.076,0
1982,67.0756,95.8426,108.099,109.814,111.562,112.216,112.571,113.022,113.028,0
1983,87.5562,97.2456,100.402,100.767,100.996,100.996,100.929,100.768,100.79,0
1984,100.492,100.081,100.077,100.063,99.9912,100.015,100.019,99.9703,100.019,0
1985,62.3291,85.6914,95.5037,96.71,97.9183,98.5446,98.8064,99.1849,99.2714,0
1986,75.1218,90.8468,97.571,98.4023,99.2592,99.7827,99.9483,100.246,100.317,0
1987,94.7431,98.472,99.1521,99.1115,99.0731,99.0343,98.8538,98.8035,98.8572,0
1988,78.0794,87.9989,93.2513,94.1299,94.9212,95.5302,95.7335,96.123,96.1604,0
1989,81.3499,86.3793,92.1409,93.0493,93.5759,94.4888,94.931,95.4343,95.5074,0
1990,99.4713,99.7569,99.4104,99.3649,99.367,99.2644,99.1049,99.1911,99.2127,0
1991,47.3329,77.0816,93.394,95.4623,97.6636,98.6724,99.1022,99.8406,99.8664,0
1992,94.2484,95.4793,95.2588,95.227,95.1267,94.9999,94.7121,94.3535,94.3558,0
1993,58.7296,83.5142,93.7845,95.4718,96.9672,97.8928,98.2264,98.7402,98.8065,0
1994,46.0894,76.4688,94.3056,96.5754,98.952,100.101,100.504,101.069,101.106,0
1995,89.5422,100.947,102.947,102.849,102.636,102.341,102.1,102.04,102.013,1
1996,70.4829,88.7228,95.9712,96.9313,97.6776,98.2024,98.3552,98.6172,98.608,0
1997,102.813,103.144,102.224,102.14,101.968,101.751,101.614,101.42,101.427,0
1998,51.3979,89.5728,102.118,102.945,102.982,104.993,104.136,103.85,104.013,0
1999,59.2782,91.1584,106.972,105.685,105.093,107.374,105.988,105.417,105.535,0
2000,102.786,103.686,105.2,104.267,103.89,103.304,102.947,102.615,102.586,0
2001,74.1326,88.9414,99.0127,101.177,101.635,101.307,100.962,101.062,101.097,0
2002,81.2817,95.0775,100.004,100.222,100.131,102.656,102.244,102.081,102.157,0
2003,75.2947,92.3558,99.2266,99.7384,99.8338,101.809,103.632,103.635,103.42,0
2004,58.6327,84.5818,95.5458,97.3364,99.0621,99.8709,100.148,100.394,100.371,0
2005,72.6709,91.5463,99.1706,100.284,101.214,101.631,101.751,101.891,101.89,0
2006,54.0976,75.7659,83.8071,84.891,85.9388,86.518,86.5818,86.395,86.3019,0
2007,81.4595,95.4895,100.463,101.09,101.555,101.784,101.769,101.844,101.836,0
2008,58.7069,85.8164,97.1482,98.8162,100.387,100.968,101.214,101.438,101.422,0
2009,68.5659,90.6045,98.1571,99.1217,99.8364,100.073,100.082,100.372,100.375,0
2010,81.4179,98.6954,103.789,104.182,104.53,104.461,104.426,104.603,104.566,0
2011,108.704,115.972,117.521,117.741,117.811,117.579,117.528,117.843,117.814,0
2012,69.3508,91.5048,99.3588,100.318,101.266,101.622,101.602,101.65,101.651,0
2013,76.6807,92.8042,98.6724,99.4812,100.121,100.426,100.484,100.674,100.685,0
2014,81.548,96.2911,101.385,102.11,102.737,103.015,103.016,103.009,102.933,0
2015,75.4633,94.3987,100.119,100.552,101.061,101.075,101.078,101.013,101.017,1
2016,66.4783,90.0376,98.4731,99.7747,100.904,101.454,101.65,101.728,101.751,0
2017,73.0943,92.4678,99.7603,100.711,101.563,102.026,102.168,102.513,102.539,0
2018,93.8213,102.246,104.001,104.092,104.151,103.828,103.643,103.356,103.393,0
2019,84.7533,89.9941,91.3195,91.3865,91.4287,91.4494,91.2431,91.0046,91.0021,0
2020,67.6786,87.3591,94.4543,94.8835,95.3594,95.8983,96.2645,97.2508,97.3324,0
2021,82.1311,95.7426,100.023,100.446,100.887,100.843,100.935,101.171,101.152,0
2022,81.4308,93.5435,97.9983,98.5959,99.159,99.1912,99.1531,99.5091,99.5619,0
2023,92.7944,94.0245,94.9943,95.187,95.2552,95.6435,95.7281,96.6213,96.6219,0
2024,52.6145,74.1129,86.8715,88.2368,89.2334,90.1025,91.1019,92.3029,92.1939,0
2025,44.4287,77.4908,98.139,99.7494,101.57,102.005,102.349,103.205,103.362,0
2026,73.5367,94.478,102.647,103.891,104.972,105.552,105.657,105.838,105.967,0
2027,46.2947,79.0462,96.4691,97.334,98.1476,98.0402,98.197,99.0196,99.0829,0
2028,82.5024,94.6636,98.7119,99.2227,99.5619,99.6052,99.4849,99.8281,99.9156,0
2029,54.4476,75.9695,84.6931,85.7807,86.7901,87.3407,87.3878,87.2705,87.3065,0
2030,102.409,103.864,103.159,103.008,102.848,102.552,102.265,102.102,102.106,0
2031,81.4094,89.9427,93.5967,94.0259,94.3111,94.5444,94.5743,94.7258,94.7096,0
2032,85.6066,97.6382,101.454,101.955,102.226,102.17,102.119,101.962,101.908,0
2033,91.4173,91.0031,90.3906,90.2352,90.0751,89.8954,89.6027,89.0636,89.0689,0
2034,82.3971,95.1061,99.6264,100.132,100.57,100.713,100.649,100.703,100.659,0
2035,91.895,97.1308,99.7221,100.007,100.126,100.031,99.955,99.64,99.6439,0
2036,89.8676,97.6716,100.614,100.986,101.308,101.318,101.302,101.444,101.479,0
2037,96.908,101.8,102.969,103.092,103.152,102.974,102.773,102.716,102.736,0
2038,79.6411,95.9307,100.727,101.122,101.449,101.424,101.32,101.425,101.444,0
2039,58.6984,81.6247,91.8799,92.9164,93.98,94.3513,94.5417,94.7157,94.7168,1
2040,71.3745,90.0676,97.6478,98.6948,99.5056,99.8918,99.9961,100.074,100.08,0
2041,93.6488,98.6787,102.409,102.789,103.088,103.18,103.137,103.24,103.26,0
2042,87.2981,97.7822,101.195,101.414,101.715,101.613,101.321,101.039,101.003,0
2043,86.1153,96.1815,99.8335,100.045,100.391,100.382,100.283,100.306,100.296,0
2044,72.4718,91.7089,99.6643,100.544,101.225,101.543,101.733,102.064,102.059,0
2045,72.3979,92.3958,99.1966,100.133,100.995,101.346,101.371,101.35,101.321,0
2046,89.3877,102.38,105.449,105.451,105.536,105.128,105.068,105.296,105.212,1
2047,98.7355,99.9421,100.113,100.317,100.538,101.019,101.409,102.246,102.234,0
2048,48.9156,82.8748,100.596,101.38,102.155,101.553,101.415,101.592,101.583,0
2049,61.1073,87.6317,98.1727,99.2601,100.409,100.806,100.946,101.339,101.378,1
2050,46.3682,78.5542,97.0119,98.7708,100.686,101.328,101.582,102.061,102.109,0
2051,74.9039,94.5279,99.6071,99.7066,99.7188,99.402,99.167,99.1458,99.1402,0
2052,75.6738,87.8709,92.6859,93.3047,93.9176,94.7088,94.8246,96.0247,96.0388,0
2053,47.46,76.2423,96.1757,97.7434,99.5048,99.5697,99.7525,100.274,100.294,0
2054,66.3898,82.3207,89.0466,89.9524,90.8247,91.3572,91.4911,91.7447,91.6876,0
2055,84.4293,96.5522,99.6913,100.116,100.445,100.481,100.294,100.293,100.341,0
2056,52.0107,80.1797,95.6409,97.3336,99.3065,100.032,100.294,100.674,100.612,1
2057,63.6232,87.8222,97.6997,99.1147,100.762,101.372,101.517,101.827,101.737,0
2058,96.2856,98.5291,99.0032,98.9762,98.9656,98.8453,98.7128,98.5114,98.5129,0
2059,101.839,102.0,101.987,101.991,102.054,102.04,102.083,102.172,102.157,0
2060,85.901,95.464,98.7879,99.2124,99.446,99.5481,99.4863,99.5878,99.6422,0
2061,88.4152,97.416,100.426,100.692,100.789,100.812,100.727,100.559,100.585,0
2062,97.483,98.2772,98.3681,98.4041,98.3967,98.5491,98.6066,98.8926,98.9478,0
2063,49.0089,75.4757,87.9237,89.1279,90.2525,91.0954,91.4942,92.0264,92.0195,0
2064,63.3042,86.0209,95.3793,96.9075,98.4234,99.134,99.4197,99.825,99.8344,0
2065,98.4855,99.1276,98.9989,99.0143,98.976,98.9093,98.8031,99.1479,99.1725,0
2066,90.4013,98.1203,100.04,100.174,100.22,100.083,99.9994,100.142,100.097,0
2067,48.9362,81.1688,97.715,98.5414,99.3228,99.199,99.4168,100.033,100.033,0
2068,98.6657,98.9494,98.577,98.4271,98.2538,97.7863,97.2221,97.7185,97.7474,0
2069,92.9321,94.6863,96.1465,96.1298,96.1319,95.915,95.3373,97.6962,97.7949,0
2070,82.6861,92.4214,96.1296,96.4306,96.6607,96.9469,96.9768,97.7022,97.6316,0
2071,96.7883,98.2005,98.2375,98.2416,98.2179,98.1396,98.1411,98.1631,98.1054,0
2072,80.252,95.8462,100.588,101.151,101.67,101.751,101.717,101.721,101.665,0
2073,81.8456,93.9315,97.8507,97.9739,98.0562,97.9213,97.7572,97.2063,97.177,1
2074,38.4931,72.1109,93.5029,95.623,97.8077,98.4923,98.878,99.5165,99.5257,0
2075,91.8381,95.3959,96.9242,97.0918,97.1538,97.2107,97.1355,97.0416,97.0554,0
2076,77.4875,81.3918,88.0718,89.387,90.5188,92.762,93.6231,93.3331,93.3478,0
2077,43.0533,71.9234,89.6823,90.9545,92.2525,92.533,92.9342,93.9476,93.9788,0
2078,73.8282,93.6946,99.343,99.6274,99.7455,99.6338,99.4899,99.5087,99.5042,1
2079,47.5306,76.7543,91.3087,92.2539,93.3077,93.4472,93.7045,94.2344,94.317,0
2080,85.118,97.6108,100.487,100.377,100.393,100.149,100.054,100.059,100.078,1
2081,59.036,83.0155,94.5647,96.3207,98.1267,99.1139,99.5116,100.005,99.965,0
2082,69.4656,90.5044,97.8657,98.6731,99.3612,99.6436,99.791,99.9904,100.046,0
2083,65.0542,88.1592,97.1962,98.4005,99.5297,99.9974,100.09,100.265,100.295,0
2084,57.5446,73.9082,83.8811,84.9973,85.6038,85.9253,86.37,84.8005,84.6229,0
2085,77.4565,89.9471,94.6271,95.1625,95.4636,95.7587,95.9944,96.2729,96.3307,0
2086,86.0262,93.9251,96.4103,96.7062,96.8907,96.9399,96.9636,97.2817,97.3078,0
2087,64.7667,85.7887,94.3217,95.5062,96.4231,96.9538,97.2903,97.97,98.0039,0
2088,75.3053,91.721,97.4422,98.2608,98.899,99.1321,99.1815,99.3664,99.3923,0
2089,86.7355,95.5987,98.0632,98.0544,98.0938,98.2577,98.3256,99.1058,99.0995,1
2090,82.8065,93.8925,98.1062,98.6616,99.1381,99.4498,99.5572,99.9047,99.8523,0
2091,94.7921,99.3436,100.395,100.522,100.59,100.43,100.321,100.388,100.417,0
2092,73.4219,92.4374,98.8935,99.5562,100.175,100.381,100.397,100.536,100.499,0
2093,90.1191,92.8943,95.9179,96.3176,96.4817,96.7919,96.8209,96.8198,96.773,0
2094,75.6439,91.6722,97.3093,98.0012,98.6891,98.91,98.9674,99.1379,99.1397,0
2095,105.048,106.472,107.119,107.16,107.065,106.865,106.764,106.685,106.712,0
2096,85.3483,99.2429,104.15,104.586,104.998,105.066,105.109,104.922,104.854,0
2097,95.342,99.1326,100.584,100.613,100.648,100.621,100.476,100.562,100.513,0
2098,73.0634,92.1169,97.5901,97.7947,97.9821,97.8905,97.787,97.915,97.9414,1
2099,93.7042,96.7846,96.8835,96.7724,96.664,96.5226,96.3586,96.2286,96.282,0
2100,94.3755,97.1087,97.6101,97.5407,97.4979,97.4592,97.3549,97.4217,97.4747,0
2101,79.9313,94.6635,98.8199,99.232,99.5414,99.5656,99.4765,99.455,99.448,0
2102,85.6764,94.5244,97.3705,97.7222,97.9873,98.1012,98.0699,97.9295,97.9986,0
2103,82.8757,93.6476,97.2866,97.6735,98.0613,98.245,98.2199,98.3533,98.3403,0
2104,87.1655,98.6307,101.165,101.241,101.387,101.24,101.103,100.755,100.751,0
2105,101.461,101.884,101.216,101.043,100.881,100.648,100.41,100.072,100.126,0
2106,43.8921,76.5397,92.9891,94.0138,95.2656,95.3721,95.5431,96.1451,96.2107,0
2107,59.884,81.8336,92.4567,93.4097,94.3791,94.8315,95.0149,94.8944,94.8346,0
2108,95.8916,97.2021,97.4071,97.3365,97.2576,97.149,97.022,96.7682,96.8202,0
2109,96.4286,97.6919,98.2289,98.2877,98.2516,98.2429,98.0944,97.962,98.0092,0
2110,89.7139,98.3401,99.498,99.3863,99.2611,99.025,98.8668,98.6108,98.6182,1
2111,97.1243,99.4273,99.9915,100.047,100.01,99.8636,99.7277,99.3854,99.3957,0
2112,72.1247,86.2581,92.8642,93.4736,93.9183,94.5058,94.819,95.4836,95.488,0
2113,96.95,99.2439,98.9989,98.973,98.8629,98.7788,98.5262,98.5588,98.6011,0
2114,68.7943,86.8056,93.6695,94.3778,94.9372,95.4013,95.5241,96.8089,96.8768,0
2115,81.8022,93.4078,97.0873,97.3544,97.5026,97.64,97.695,97.718,97.6793,0
2116,95.5311,99.0241,99.8012,99.8042,99.812,99.8185,99.6664,99.5427,99.5468,0
2117,92.5983,96.6806,97.3227,97.2033,97.1538,97.1006,96.8882,96.6134,96.6558,0
2118,90.4581,92.0212,93.5763,93.9288,94.1812,95.0778,95.5977,96.6592,96.7505,0
2119,40.3666,72.0343,93.1831,94.9785,96.9246,97.7287,98.0418,98.6058,98.6467,0
2120,145.674,169.733,181.333,182.992,184.405,183.312,184.299,184.383,184.452,0
2121,80.7182,92.8736,99.2514,100.111,100.17,99.4119,99.843,99.649,99.7265,1
2122,77.4168,88.6716,95.4037,97.2618,97.5267,97.7707,97.7914,97.4193,97.6196,0
2123,80.026,87.8458,93.3937,93.1536,93.8119,94.6187,94.5797,95.142,94.9037,0
2124,76.1003,85.3915,92.2228,93.2922,94.7132,95.4134,95.9834,96.7859,96.624,0
2125,82.5489,91.2375,95.5886,95.6179,96.0938,95.8984,95.603,95.8682,95.8481,0
2126,79.1155,90.4934,98.5357,98.7863,100.012,99.2949,99.5801,99.2461,99.0646,0
2127,77.1164,86.3905,93.2911,93.7788,94.1291,96.2833,95.6598,96.5927,96.4772,1
2128,93.4742,96.4027,98.4348,98.7895,98.8531,100.714,98.5752,99.636,99.2239,0
2129,77.9171,90.3156,97.6376,98.9812,100.255,100.004,100.171,100.096,100.121,0
2130,53.6219,75.9233,91.9578,93.868,96.1884,96.7171,97.0391,98.5068,98.7963,0
2131,74.7885,82.9886,88.7845,89.2175,89.4482,91.1703,92.14,95.3468,95.6329,1
2132,84.1233,92.5472,99.2292,98.5643,98.3768,99.3905,99.5786,99.0285,99.3768,0
2133,71.1318,84.3826,93.5671,94.9663,96.2507,97.2836,97.8439,98.3521,98.3233,0
2134,65.4364,75.8811,83.1002,84.1986,84.3822,84.8458,85.4717,85.2539,85.3252,0
2135,67.0622,83.4649,94.8117,95.904,96.9586,97.5256,97.7682,99.2671,99.5938,0
2136,56.5935,62.1932,66.2392,66.1279,66.6376,67.1819,67.4618,66.9068,67.0408,0
2137,82.0236,89.4385,95.6346,95.8044,96.4926,96.7166,97.4202,97.5153,97.7222,0
2138,80.9298,84.2972,86.6292,88.2118,87.0403,87.1416,87.3827,87.5235,87.6455,0
2139,91.9157,95.3924,98.4331,100.328,98.9606,98.9032,98.8382,100.8,100.67,0
2140,62.9966,68.1196,70.2083,70.5186,70.9751,72.643,72.5223,74.4041,74.1442,1
2141,89.8208,99.5402,102.139,102.436,102.592,102.188,101.138,101.747,101.185,1
2142,82.2033,89.7827,92.9862,92.7361,93.5894,96.2088,95.7062,98.8261,99.1431,1
2143,93.8296,97.4928,99.2914,98.9921,99.0887,99.4676,98.9324,99.5312,99.226,0
2144,89.4311,90.5764,90.6574,89.7602,90.4029,90.6944,89.5894,89.9202,89.6205,0
2145,78.7192,89.5344,96.0872,97.6385,97.9249,98.3794,98.785,99.3051,99.2837,0
2146,94.0962,94.9761,95.4106,96.0133,95.6732,95.1644,96.4734,97.457,97.5216,0
2147,79.0904,87.4013,91.8252,92.7115,92.9906,93.0474,93.2784,93.3812,93.2238,0
2148,83.2128,91.3757,94.5617,95.4862,95.8306,96.3579,96.1922,96.727,96.0877,0
2149,98.0091,101.27,101.638,101.784,102.583,101.622,101.568,101.68,101.316,0
2150,55.6398,67.2131,73.7551,75.1124,76.3625,76.7968,76.9381,76.9502,76.752,0
2151,86.3956,93.2704,97.6443,98.3379,98.3383,98.9061,97.8,96.9987,96.8692,0
2152,82.8994,92.0719,97.5195,100.827,99.2721,100.41,99.3379,100.369,101.244,0
2153,80.1436,89.1005,93.6546,94.4894,94.7428,95.4014,94.864,95.3148,95.4164,0
2154,84.6357,95.4821,99.8985,99.7254,101.361,100.448,99.5606,100.555,100.671,0
2155,85.9498,93.8807,98.2696,100.138,100.005,99.772,99.7032,100.057,99.9625,0
2156,90.695,92.6794,94.5253,95.0414,94.5142,94.0833,94.4361,93.7746,93.6715,0
2157,57.9326,72.1027,79.3853,79.3415,79.9135,79.235,79.2082,79.2767,79.3074,0
2158,75.2594,84.4087,88.7665,88.8257,89.4036,88.9419,89.0622,89.7564,89.9216,1
2159,65.0952,78.7395,84.427,84.3553,84.3812,84.759,84.6242,86.0267,85.7471,0
2160,91.727,93.7099,94.499,95.3125,95.7455,95.9784,94.7635,96.0061,95.7338,0
2161,98.0242,101.134,101.603,101.242,100.922,100.624,100.46,100.378,100.263,1
2162,72.2826,84.3836,91.4558,92.0515,92.4939,94.8572,93.783,94.4976,94.4154,0
2163,56.4091,84.0235,97.0779,97.9233,98.7278,98.8401,98.9236,99.4518,99.4598,0
2164,98.2899,100.452,100.93,100.905,100.841,100.733,100.523,100.572,100.63,0
2165,80.8053,95.0249,99.7137,100.19,100.584,100.61,100.667,100.612,100.628,0
